tempo,danceability,energy,instrumentalness,liveness,valence
148.026,0.785,0.684,0,0.109,0.251
146.973,0.735,0.79,0.0189,0.147,0.173
157.032,0.473,0.944,0.00196,0.563,0.348
160.041,0.886,0.501,0,0.103,0.607
134.04,0.539,0.302,0.000581,0.0901,0.201
152.047,0.662,0.709,6.50E-05,0.097,0.496
190.1,0.73,0.691,0,0.455,0.406
175.136,0.764,0.818,0.0269,0.159,0.37
160.093,0.637,0.784,0.857,0.139,0.429
150.022,0.68,0.294,0,0.21,0.0436
156.05,0.54,0.618,0.00312,0.129,0.247
207.898,0.544,0.618,0.000143,0.09,0.424
129.964,0.903,0.315,0,0.232,0.529
109.963,0.667,0.745,0,0.0958,0.646
160.962,0.674,0.565,0.0212,0.25,0.247
147.878,0.649,0.71,0,0.0922,0.398
120.188,0.542,0.824,0,0.314,0.805
145.896,0.535,0.603,0,0.323,0.523
117.943,0.8,0.572,0,0.0984,0.435
106.08,0.75,0.551,0,0.0775,0.747
182.082,0.795,0.751,0,0.205,0.722
120.995,0.901,0.54,0,0.0941,0.378
164.017,0.691,0.733,3.81E-06,0.12,0.329
130.025,0.876,0.485,0,0.127,0.465
167.09,0.746,0.884,0.434,0.113,0.651
109.917,0.869,0.712,0.0636,0.157,0.325
150.047,0.552,0.705,0.0744,0.112,0.347
170.058,0.719,0.521,0,0.169,0.389
131.747,0.835,0.708,0,0.129,0.465
126.802,0.859,0.629,0,0.101,0.218
111.924,0.791,0.584,0,0.111,0.54
190.13,0.722,0.508,0.00241,0.0855,0.455
155.946,0.682,0.627,0,0.123,0.413
134.308,0.497,0.765,7.56E-05,0.795,0.675
134.945,0.778,0.581,0,0.158,0.557
120.029,0.974,0.372,0,0.348,0.524
194.99,0.432,0.558,1.49E-05,0.259,0.197
159.051,0.554,0.465,4.20E-05,0.442,0.167
155.25,0.78,0.855,0,0.178,0.629
120.017,0.819,0.904,0.00446,0.0928,0.719
128.084,0.89,0.393,8.81E-06,0.283,0.304
109.948,0.757,0.571,0,0.582,0.466
155.025,0.883,0.41,1.36E-05,0.117,0.298
143.057,0.671,0.743,1.04E-06,0.205,0.458
140.078,0.659,0.579,0,0.114,0.356
106.95,0.655,0.543,0,0.143,0.669
142.933,0.775,0.757,0,0.148,0.562
139.086,0.875,0.644,0,0.125,0.788
111.989,0.873,0.79,0,0.381,0.367
155.996,0.812,0.621,0,0.099,0.847
124.059,0.911,0.584,0,0.214,0.459
140.068,0.884,0.698,0,0.195,0.575
130.037,0.752,0.527,0,0.134,0.705
148.844,0.864,0.513,0,0.431,0.362
159.107,0.713,0.681,0,0.291,0.635
169.021,0.502,0.786,0,0.65,0.739
191.032,0.733,0.513,0.000986,0.183,0.477
130.938,0.771,0.316,0,0.103,0.112
127.052,0.842,0.648,0,0.214,0.594
154.187,0.768,0.652,0,0.107,0.777
171.43,0.447,0.643,5.41E-05,0.119,0.477
149.982,0.845,0.701,1.05E-05,0.0904,0.551
125.91,0.902,0.389,0.0136,0.101,0.0423
139.994,0.731,0.794,2.59E-05,0.112,0.356
169.862,0.742,0.553,0,0.0694,0.508
173.596,0.649,0.717,3.26E-05,0.18,0.589
155.856,0.395,0.392,0.00173,0.134,0.103
142.054,0.73,0.816,1.23E-05,0.415,0.803
161.412,0.631,0.687,0,0.309,0.534
149.762,0.74,0.574,0,0.262,0.33
180.754,0.629,0.676,0.000325,0.701,0.497
151.979,0.786,0.371,0.74,0.163,0.502
159.927,0.544,0.919,0,0.151,0.134
136.541,0.835,0.459,9.46E-05,0.121,0.296
118.051,0.776,0.47,0.166,0.193,0.503
132.957,0.753,0.839,0.00707,0.0738,0.309
190.017,0.443,0.956,0,0.406,0.61
201.41,0.797,0.54,0.0295,0.278,0.0876
119.954,0.809,0.413,0.902,0.112,0.0361
167.734,0.518,0.537,0,0.0952,0.165
177.956,0.769,0.836,0,0.182,0.651
166.079,0.651,0.61,1.10E-05,0.169,0.741
169.646,0.713,0.597,0,0.0348,0.803
190.614,0.865,0.641,0.000107,0.218,0.762
181.686,0.754,0.801,0,0.132,0.391
172.882,0.539,0.584,0,0.198,0.674
174.118,0.759,0.756,2.36E-06,0.265,0.613
178.181,0.54,0.695,0.313,0.135,0.369
126.97,0.926,0.725,0,0.279,0.853
193.408,0.751,0.766,0,0.216,0.595
179.576,0.65,0.9,0,0.176,0.659
189.968,0.794,0.95,7.71E-05,0.133,0.324
184.566,0.683,0.714,0,0.0611,0.843
201.024,0.837,0.781,0.00394,0.134,0.763
173.858,0.794,0.668,0.00037,0.113,0.634
193.142,0.859,0.635,0.00346,0.13,0.53
151.997,0.898,0.509,0,0.286,0.526
183.49,0.74,0.445,3.40E-05,0.424,0.593
178.099,0.699,0.692,0,0.096,0.909
169.99,0.621,0.672,0,0.0899,0.514
191.758,0.731,0.857,8.80E-06,0.0772,0.691
201.684,0.836,0.728,0.000819,0.0649,0.599
177.886,0.723,0.739,0,0.365,0.805
173.922,0.773,0.63,1.92E-06,0.237,0.677
166.056,0.721,0.949,0,0.327,0.835
144.968,0.836,0.535,1.32E-06,0.133,0.414
185.944,0.884,0.807,0.00301,0.0949,0.357
185.774,0.87,0.498,0.000389,0.0551,0.489
175.426,0.812,0.778,4.39E-05,0.11,0.599
177.398,0.745,0.547,2.91E-05,0.0844,0.858
190.53,0.849,0.521,1.65E-06,0.115,0.763
194.082,0.712,0.726,0,0.0869,0.464
189.39,0.549,0.853,0.000296,0.618,0.346
180.43,0.532,0.819,0,0.371,0.594
190.162,0.853,0.754,6.21E-06,0.252,0.69
173.497,0.612,0.85,0,0.255,0.781
196.61,0.876,0.71,0.00312,0.918,0.724
203.778,0.835,0.456,0.00359,0.16,0.224
188,0.634,0.845,5.29E-06,0.0598,0.929
184.084,0.801,0.74,0,0.369,0.828
180.894,0.683,0.902,0.000761,0.226,0.724
185.212,0.787,0.832,0,0.0593,0.814
196.486,0.866,0.534,0.266,0.0929,0.841
192.504,0.814,0.481,3.83E-05,0.0495,0.193
188.246,0.754,0.785,0.00144,0.319,0.821
187.816,0.879,0.564,9.43E-06,0.0519,0.523
177.987,0.562,0.652,0,0.557,0.545
198.05,0.911,0.614,8.75E-06,0.0985,0.601
205.772,0.847,0.773,0,0.254,0.473
183.008,0.914,0.394,0.000168,0.0982,0.427
178.04,0.798,0.624,1.01E-05,0.34,0.347
192.566,0.861,0.411,0.806,0.225,0.545
183,0.859,0.772,0,0.0463,0.776
201.112,0.888,0.655,2.83E-05,0.0707,0.76
173.002,0.464,0.754,1.57E-05,0.37,0.444
148.913,0.367,0.665,0,0.113,0.31
173.468,0.512,0.538,3.05E-06,0.112,0.251
200.042,0.95,0.407,2.37E-06,0.0906,0.499
170.208,0.582,0.639,0,0.0987,0.508
120.067,0.956,0.742,0,0.126,0.582
151.888,0.793,0.5,0,0.0983,0.496
200.358,0.814,0.419,0,0.0756,0.208
186.046,0.829,0.521,0,0.305,0.287
170.99,0.814,0.671,9.69E-06,0.0631,0.503
163.944,0.528,0.749,9.60E-05,0.0949,0.729
169.942,0.837,0.389,0,0.128,0.193
114.083,0.65,0.54,0,0.21,0.579
180.064,0.664,0.667,1.22E-06,0.0753,0.381
137.934,0.518,0.704,2.29E-05,0.343,0.224
110.031,0.735,0.789,0.0647,0.103,0.378
140.087,0.347,0.997,0.000224,0.841,0.172
129.958,0.78,0.866,0,0.289,0.813
181.885,0.786,0.609,0,0.0957,0.272
160.911,0.761,0.609,0,0.0793,0.485
122.626,0.562,0.718,0,0.165,0.352
120,0.648,0.451,1.62E-06,0.22,0.0377
159.998,0.683,0.59,0,0.236,0.316
134.972,0.722,0.65,0,0.0967,0.326
133.114,0.789,0.488,7.94E-06,0.104,0.0644
177.371,0.52,0.847,0,0.325,0.799
158.831,0.694,0.685,0,0.124,0.306
149.915,0.863,0.626,0,0.0946,0.705
140.04,0.816,0.245,0.000813,0.127,0.187
165.925,0.795,0.689,0,0.0823,0.548
203.12,0.824,0.594,0,0.254,0.559
104.959,0.714,0.604,0.00205,0.113,0.347
159.99,0.893,0.762,0,0.136,0.873
149.067,0.617,0.707,2.80E-06,0.327,0.341
194.086,0.765,0.374,0,0.441,0.762
138.077,0.901,0.347,0,0.144,0.67
165.024,0.792,0.594,0,0.244,0.351
200.044,0.942,0.493,0.00113,0.0947,0.304
128.031,0.902,0.522,1.80E-06,0.107,0.52
165.43,0.656,0.54,0,0.118,0.542
188.004,0.924,0.354,0.00217,0.109,0.0869
136.002,0.796,0.52,0,0.126,0.27
130.98,0.892,0.547,0,0.106,0.47
163.084,0.662,0.565,3.72E-05,0.264,0.335
132.053,0.801,0.454,0.000287,0.138,0.0735
180.196,0.547,0.639,0,0.305,0.399
147.007,0.875,0.503,0,0.221,0.582
160.101,0.639,0.776,1.97E-06,0.18,0.267
111.008,0.846,0.452,0.000895,0.103,0.0957
174.992,0.586,0.817,0,0.276,0.728
154.988,0.7,0.892,5.19E-05,0.392,0.728
145.127,0.783,0.522,4.13E-05,0.127,0.235
188.066,0.788,0.793,0,0.205,0.871
156.95,0.504,0.857,0.401,0.106,0.678
155.096,0.732,0.75,0,0.109,0.401
115.04,0.73,0.554,0,0.324,0.0399
161.74,0.761,0.525,6.70E-06,0.0921,0.531
147.017,0.866,0.797,0,0.0851,0.668
160.033,0.668,0.684,0.126,0.134,0.205
138.079,0.823,0.842,1.81E-06,0.267,0.785
117.005,0.79,0.836,0,0.398,0.923
139.972,0.833,0.673,0,0.112,0.63
128.905,0.715,0.438,0.000139,0.107,0.418
106.996,0.866,0.479,0.000168,0.228,0.543
130.14,0.849,0.622,0,0.193,0.802
180.88,0.769,0.884,0,0.121,0.463
198.132,0.689,0.658,0,0.235,0.689
180.01,0.77,0.572,0,0.28,0.685
182.502,0.429,0.805,0,0.211,0.281
139.948,0.612,0.775,0,0.0868,0.285
163.797,0.339,0.772,0,0.325,0.536
119.962,0.804,0.566,2.09E-05,0.345,0.3
119.992,0.662,0.675,0.208,0.251,0.631
136.581,0.748,0.505,0.503,0.213,0.656
115.016,0.908,0.535,0,0.214,0.271
120.016,0.902,0.497,0,0.109,0.463
180.022,0.769,0.635,1.64E-05,0.203,0.823
141.894,0.52,0.538,0.00187,0.119,0.177
156.01,0.838,0.589,0.00116,0.117,0.772
110.014,0.736,0.535,1.13E-06,0.107,0.376
112.938,0.758,0.559,0,0.172,0.345
157.959,0.754,0.494,0,0.168,0.484
183.44,0.485,0.663,0,0.342,0.705
130.106,0.747,0.455,1.70E-06,0.108,0.13
177.314,0.636,0.8,0,0.39,0.704
111.772,0.529,0.788,0,0.417,0.408
129.761,0.534,0.497,0,0.111,0.171
155.984,0.331,0.578,1.06E-05,0.17,0.56
131.99,0.715,0.447,0.00107,0.249,0.417
159.212,0.576,0.697,0,0.113,0.573
177.328,0.821,0.774,0,0.0873,0.142
129.165,0.521,0.667,0,0.139,0.41
129.041,0.762,0.482,0,0.15,0.435
105.99,0.884,0.55,0,0.103,0.606
107.661,0.719,0.655,0.000472,0.533,0.434
122.023,0.901,0.451,0,0.0911,0.39
143.826,0.47,0.805,0,0.323,0.565
129.954,0.698,0.77,0.789,0.352,0.485
125.003,0.807,0.723,0.000224,0.184,0.177
124.235,0.559,0.416,0,0.115,0.197
155.984,0.78,0.453,1.98E-06,0.114,0.305
126.944,0.901,0.421,0,0.0349,0.651
159.982,0.83,0.628,0.000807,0.193,0.46
174.994,0.698,0.791,0,0.361,0.838
136.966,0.927,0.486,1.81E-05,0.0973,0.352
199.912,0.506,0.787,0,0.112,0.333
133.02,0.89,0.682,0,0.116,0.302
135.999,0.855,0.715,0,0.102,0.609
151.955,0.749,0.589,0,0.152,0.214
134.038,0.861,0.567,0.000266,0.0737,0.89
143.014,0.521,0.622,0,0.504,0.571
172.087,0.827,0.531,0.00286,0.0935,0.429
129.996,0.807,0.559,0,0.701,0.675
138.06,0.903,0.542,0,0.0898,0.714
142.159,0.761,0.894,0,0.305,0.69
157.242,0.758,0.707,0,0.2,0.45
115.042,0.847,0.444,0,0.0996,0.667
180.05,0.809,0.444,0,0.238,0.694
139.639,0.673,0.888,0,0.0941,0.694
154.866,0.756,0.521,0.00029,0.103,0.496
130.943,0.847,0.521,0,0.128,0.373
135.035,0.878,0.635,0,0.276,0.331
134.943,0.763,0.461,0,0.168,0.587
164.16,0.732,0.834,0,0.0576,0.678
184.112,0.862,0.865,0,0.118,0.892
130.016,0.706,0.384,0,0.489,0.751
200.09,0.831,0.646,0,0.211,0.342
172.979,0.805,0.442,0,0.107,0.597
149.876,0.643,0.823,2.28E-06,0.258,0.669
155.946,0.867,0.587,0,0.179,0.511
157.01,0.832,0.501,1.02E-05,0.0904,0.151
147.959,0.704,0.536,0,0.111,0.51
139.941,0.919,0.587,0,0.116,0.629
199.778,0.705,0.421,0,0.108,0.528
170.173,0.693,0.505,0,0.107,0.511
147.118,0.627,0.801,0,0.113,0.616
137.061,0.877,0.605,0,0.114,0.303
174.949,0.697,0.546,0.00151,0.162,0.519
139.995,0.759,0.727,0.0015,0.0588,0.376
178.684,0.498,0.83,0,0.139,0.453
162.956,0.777,0.73,0,0.113,0.738
129.017,0.791,0.398,0.00185,0.109,0.393
142.013,0.678,0.582,0,0.0963,0.704
142.959,0.882,0.602,0,0.178,0.43
199.968,0.837,0.558,0,0.127,0.221
159.994,0.698,0.579,2.38E-06,0.137,0.488
140.023,0.85,0.488,4.06E-05,0.111,0.294
148.038,0.857,0.562,9.99E-05,0.22,0.752
119.882,0.9,0.665,0,0.0756,0.388
180.02,0.845,0.304,0,0.112,0.413
169.986,0.763,0.746,0,0.104,0.642
169.008,0.631,0.709,0,0.376,0.2
118.981,0.971,0.58,0,0.0534,0.865
184.05,0.725,0.273,0,0.121,0.798
207.958,0.574,0.427,0,0.11,0.23
159.978,0.716,0.447,2.84E-05,0.226,0.426
130.063,0.856,0.548,0,0.115,0.312
186.048,0.701,0.624,0,0.107,0.383
140.057,0.74,0.558,0,0.112,0.421
158.002,0.886,0.629,7.66E-06,0.121,0.487
144.081,0.879,0.633,8.22E-05,0.434,0.372
155.938,0.813,0.572,0,0.106,0.655
151.85,0.71,0.707,0,0.0984,0.756
160.034,0.807,0.746,0,0.0826,0.844
129.975,0.881,0.434,0,0.0841,0.36
162.044,0.766,0.759,0,0.321,0.687
145.001,0.74,0.521,0,0.0756,0.564
150.046,0.833,0.513,1.56E-06,0.111,0.262
146.142,0.758,0.783,0,0.357,0.753
109.003,0.727,0.75,0.0393,0.437,0.578
130.146,0.77,0.637,3.85E-06,0.0993,0.586
144.999,0.818,0.611,0.000215,0.0993,0.127
152.88,0.576,0.669,1.07E-06,0.364,0.681
140.931,0.824,0.59,1.37E-05,0.085,0.315
130.053,0.882,0.501,0,0.0962,0.744
180.006,0.678,0.691,0,0.126,0.294
160.059,0.699,0.39,0,0.106,0.51
190.18,0.838,0.442,0,0.111,0.0789
145.97,0.833,0.664,0,0.121,0.588
190.032,0.854,0.668,0,0.128,0.589
135.019,0.929,0.494,0,0.0748,0.582
189.01,0.754,0.472,0,0.0764,0.868
169.953,0.756,0.384,1.63E-05,0.324,0.557
104.082,0.772,0.73,0,0.115,0.264
193.976,0.843,0.432,0,0.106,0.234
173.892,0.762,0.534,0,0.0979,0.636
166.145,0.524,0.768,0,0.103,0.475
123.976,0.809,0.516,0,0.084,0.592
149.86,0.654,0.404,0,0.103,0.283
118.041,0.913,0.646,0,0.0889,0.227
155.062,0.568,0.548,8.76E-05,0.156,0.38
179.604,0.593,0.66,0,0.479,0.619
153.984,0.716,0.598,0,0.063,0.816
140.338,0.763,0.604,0,0.12,0.348
131.093,0.82,0.446,0,0.104,0.626
180.01,0.822,0.49,0,0.0871,0.352
119.979,0.742,0.606,0,0.342,0.152
163.949,0.731,0.494,0,0.112,0.31
172.382,0.721,0.557,0,0.271,0.461
176.841,0.455,0.701,0,0.426,0.351
108.048,0.81,0.486,0,0.177,0.566
207.982,0.485,0.72,0,0.0546,0.0471
141.039,0.752,0.273,0,0.155,0.629
157.97,0.718,0.679,0.0104,0.385,0.205
134.955,0.849,0.476,0,0.0589,0.482
128.202,0.669,0.617,3.12E-06,0.159,0.613
163.126,0.68,0.662,0,0.343,0.628
162,0.632,0.634,0,0.153,0.388
199.932,0.873,0.428,0,0.0853,0.617
149.991,0.591,0.592,0,0.127,0.207
146.975,0.924,0.567,0,0.0898,0.827
150.098,0.855,0.604,0.821,0.0752,0.539
179.868,0.38,0.877,0,0.106,0.402
117.945,0.904,0.727,0,0.135,0.384
192.826,0.727,0.489,0,0.0666,0.227
184.446,0.854,0.704,0,0.249,0.793
124.917,0.749,0.674,0,0.296,0.396
163.932,0.774,0.616,2.22E-05,0.607,0.551
114.147,0.583,0.808,0,0.103,0.58
195.958,0.928,0.545,0,0.0872,0.317
164.902,0.766,0.643,0,0.0594,0.664
172.045,0.759,0.67,0.000131,0.0975,0.0665
150.19,0.817,0.568,0,0.0982,0.584
162.043,0.675,0.796,0,0.477,0.54
119.107,0.488,0.371,0,0.211,0.172
172.066,0.814,0.802,0.845,0.149,0.47
119.998,0.893,0.61,0.00133,0.111,0.272
170.808,0.688,0.489,0,0.153,0.559
139.918,0.811,0.512,0,0.102,0.752
145.647,0.769,0.714,0,0.092,0.331
150.033,0.781,0.661,0,0.113,0.901
148.098,0.666,0.726,0,0.145,0.515
128.382,0.893,0.538,0,0.371,0.482
134.227,0.815,0.31,0.00134,0.158,0.598
162.06,0.704,0.586,0,0.108,0.58
159.931,0.529,0.55,0,0.24,0.345
145.053,0.932,0.769,0.761,0.104,0.963
164.442,0.685,0.942,0,0.473,0.576
155.063,0.864,0.635,0.377,0.111,0.726
126.161,0.769,0.491,0,0.0845,0.534
164.564,0.527,0.75,0,0.271,0.7
184.024,0.808,0.52,0,0.172,0.757
202.002,0.868,0.626,0,0.075,0.421
164.037,0.835,0.339,3.72E-05,0.379,0.132
159.897,0.795,0.474,7.56E-05,0.107,0.333
149.941,0.904,0.85,0.00226,0.111,0.661
121.766,0.711,0.676,0,0.409,0.635
105.039,0.742,0.814,0.836,0.339,0.178
199.97,0.809,0.955,0.842,0.352,0.264
170.77,0.872,0.438,0.385,0.109,0.346
160.024,0.605,0.886,0.857,0.368,0.763
130.002,0.854,0.416,0.213,0.106,0.38
123.985,0.926,0.73,0.0667,0.242,0.438
164.54,0.815,0.731,0.729,0.11,0.69
169.83,0.418,0.516,0.869,0.105,0.204
139.948,0.832,0.57,0.000441,0.129,0.729
174.748,0.688,0.641,0,0.13,0.549
119.978,0.47,0.608,0.399,0.249,0.0794
160.054,0.664,0.967,0.906,0.0991,0.839
139.985,0.875,0.835,0.827,0.051,0.473
177.251,0.672,0.724,0,0.0752,0.742
195.996,0.818,0.42,0,0.101,0.141
146.976,0.924,0.567,0,0.0898,0.827
164.256,0.678,0.621,0,0.156,0.415
129.103,0.814,0.221,6.17E-06,0.259,0.152
184.104,0.827,0.738,0.00151,0.113,0.337
196.272,0.55,0.88,0,0.281,0.578
138.491,0.759,0.734,0,0.354,0.443
140.055,0.933,0.464,6.01E-05,0.116,0.254
130.112,0.692,0.678,0,0.111,0.282
140.04,0.799,0.66,0,0.111,0.471
191.972,0.839,0.538,0.00134,0.176,0.434
142.011,0.768,0.844,0,0.117,0.37
170.039,0.504,0.788,0,0.363,0.228
155.937,0.407,0.651,0,0.607,0.78
112.048,0.72,0.615,3.62E-05,0.176,0.293
127.026,0.75,0.835,0,0.165,0.496
122.045,0.808,0.537,6.10E-06,0.0992,0.535
171.158,0.711,0.386,0,0.109,0.329
118.931,0.785,0.476,0.00165,0.092,0.223
146.037,0.759,0.532,2.21E-06,0.105,0.701
199.955,0.506,0.311,6.31E-05,0.116,0.402
175.837,0.711,0.643,0,0.13,0.524
115.997,0.745,0.59,0.000204,0.212,0.328
127.932,0.778,0.445,0,0.137,0.504
135.044,0.416,0.925,0,0.282,0.52
188.066,0.833,0.583,0,0.11,0.488
151.916,0.559,0.543,2.00E-05,0.0577,0.337
149.994,0.708,0.781,0.885,0.392,0.345
159.992,0.742,0.91,0.618,0.175,0.685
150.408,0.302,0.453,8.68E-06,0.113,0.163
152.026,0.884,0.645,0,0.205,0.322
137.398,0.427,0.679,0,0.159,0.311
117.974,0.504,0.597,0,0.0949,0.557
184.094,0.662,0.861,0,0.377,0.254
151.016,0.653,0.603,0,0.18,0.551
183.922,0.869,0.629,0,0.357,0.336
147.912,0.761,0.517,0,0.157,0.46
143.054,0.77,0.705,0,0.0992,0.405
154.996,0.321,0.949,0.217,0.579,0.196
166.196,0.657,0.687,0,0.201,0.434
146.71,0.551,0.711,0,0.303,0.553
141.77,0.392,0.69,0,0.246,0.555
165.582,0.44,0.989,0,0.286,0.625
140.003,0.796,0.435,0.0334,0.0896,0.416
181.956,0.627,0.413,0,0.154,0.219
160.079,0.663,0.721,8.57E-06,0.133,0.234
137.904,0.798,0.641,0,0.314,0.367
160.047,0.667,0.657,0.00289,0.15,0.443
111.001,0.742,0.51,0,0.216,0.102
140.336,0.835,0.398,0,0.0928,0.736
165.204,0.517,0.664,1.55E-05,0.302,0.45
175.92,0.902,0.454,0,0.0533,0.38
156.884,0.659,0.479,4.22E-05,0.112,0.194
172.982,0.607,0.599,0,0.199,0.562
141.016,0.761,0.525,0,0.114,0.541
126.091,0.806,0.749,0,0.546,0.854
149.33,0.413,0.807,0,0.631,0.438
140.141,0.786,0.794,0,0.451,0.303
171.477,0.637,0.437,0,0.124,0.486
130.999,0.853,0.821,0,0.209,0.625
144.982,0.863,0.566,0,0.0982,0.606
150.047,0.703,0.614,0,0.0942,0.453
179.932,0.694,0.697,0,0.0821,0.379
143.889,0.84,0.515,0,0.0732,0.818
126.03,0.868,0.638,0.0565,0.0931,0.459
138.075,0.898,0.447,7.28E-05,0.0758,0.389
120.106,0.967,0.325,4.82E-05,0.0903,0.151
122.09,0.699,0.573,1.05E-05,0.249,0.361
197.886,0.72,0.562,0,0.126,0.393
110.006,0.797,0.727,0,0.107,0.559
143.997,0.914,0.331,0,0.0653,0.29
116.031,0.774,0.62,6.91E-06,0.221,0.172
120.036,0.788,0.901,0,0.122,0.678
157.978,0.87,0.54,0.46,0.369,0.839
190.006,0.797,0.44,3.99E-05,0.14,0.31
104.98,0.926,0.553,0.00115,0.0663,0.83
169.937,0.636,0.506,0.0024,0.344,0.417
131.023,0.554,0.891,0,0.616,0.537
130.02,0.939,0.456,7.91E-06,0.127,0.241
159.971,0.828,0.57,0.000403,0.109,0.461
122.08,0.856,0.694,0,0.109,0.489
181.79,0.62,0.609,0,0.215,0.892
180.02,0.82,0.592,0,0.0712,0.905
111.791,0.928,0.455,4.68E-05,0.146,0.733
120.078,0.816,0.579,0,0.127,0.43
140.042,0.8,0.658,0,0.111,0.462
159.806,0.433,0.443,0.000293,0.117,0.0363
110.005,0.885,0.94,0,0.0675,0.773
133.899,0.852,0.613,0,0.0886,0.547
130,0.875,0.673,0,0.292,0.231
168.01,0.867,0.744,0,0.0713,0.645
123.004,0.812,0.628,0,0.254,0.485
113.973,0.784,0.586,0,0.183,0.824
104.972,0.91,0.617,0,0.122,0.572
120.04,0.94,0.335,0,0.262,0.707
183.822,0.727,0.695,0,0.365,0.727
150.933,0.842,0.498,0,0.123,0.32
147.558,0.487,0.74,0,0.612,0.522
124.01,0.945,0.662,1.17E-05,0.124,0.782
150.032,0.884,0.346,7.04E-06,0.0871,0.376
170.198,0.337,0.927,0.000434,0.732,0.16
154.026,0.837,0.52,0.00587,0.369,0.615
115.999,0.637,0.518,0.345,0.114,0.332
119.953,0.737,0.417,0.0011,0.108,0.0942
199.976,0.9,0.559,1.88E-05,0.102,0.21
180.183,0.734,0.62,0,0.0981,0.437
200.064,0.948,0.63,2.02E-05,0.0737,0.425
160.12,0.769,0.745,0.00115,0.0785,0.585
106.903,0.502,0.731,0,0.15,0.414
155.044,0.725,0.706,1.01E-05,0.112,0.541
114.268,0.687,0.575,0,0.0981,0.394
112.522,0.631,0.52,0,0.112,0.689
196.086,0.797,0.853,0,0.118,0.595
203.852,0.902,0.483,0,0.18,0.367
118.022,0.959,0.6,0,0.121,0.407
132.076,0.863,0.716,0,0.145,0.961
199.99,0.829,0.607,0.00178,0.223,0.419
181.02,0.725,0.627,4.27E-06,0.181,0.576
109.593,0.805,0.401,3.28E-06,0.225,0.312
161.027,0.658,0.553,2.09E-06,0.352,0.222
114.97,0.708,0.529,1.01E-06,0.91,0.222
141.044,0.919,0.608,1.49E-05,0.135,0.552
139.949,0.704,0.889,0,0.294,0.228
176.046,0.478,0.642,0,0.199,0.439
163.226,0.595,0.578,0,0.37,0.368
142.39,0.697,0.796,0,0.205,0.433
135.816,0.58,0.727,0,0.101,0.807
113.629,0.813,0.793,0,0.364,0.724
164.006,0.865,0.47,0,0.0913,0.337
119.902,0.888,0.664,0,0.131,0.885
196.018,0.798,0.446,0,0.182,0.372
119.95,0.829,0.539,0,0.148,0.335
145.915,0.806,0.544,1.69E-05,0.135,0.354
148.01,0.854,0.599,0.00156,0.0995,0.402
173.958,0.467,0.914,5.39E-06,0.692,0.964
158.984,0.889,0.632,0,0.314,0.434
144.966,0.775,0.539,8.11E-06,0.225,0.624
182.251,0.642,0.446,0,0.126,0.704
151.958,0.755,0.493,0,0.0821,0.455
150.039,0.706,0.491,0,0.143,0.492
178.28,0.514,0.723,0,0.672,0.587
189.004,0.732,0.761,0,0.223,0.414
160,0.601,0.728,1.68E-05,0.251,0.232
179.906,0.396,0.351,0.0127,0.241,0.257
114.044,0.906,0.482,0.000317,0.0689,0.226
143.972,0.614,0.878,0,0.113,0.529
119.985,0.943,0.442,0,0.101,0.292
203.88,0.672,0.551,0,0.287,0.344
122.96,0.72,0.806,0,0.126,0.411
129.955,0.651,0.597,0.00078,0.117,0.0556
118.004,0.874,0.443,0,0.124,0.298
178.002,0.637,0.847,0,0.297,0.669
174.06,0.662,0.824,0,0.11,0.7
187.964,0.695,0.834,0,0.0851,0.427
195.958,0.536,0.855,0,0.377,0.414
188.03,0.787,0.606,0,0.125,0.264
120.13,0.78,0.744,1.65E-06,0.257,0.79
139.975,0.846,0.4,1.23E-06,0.113,0.327
168.008,0.827,0.667,0,0.401,0.65
175.96,0.732,0.461,0,0.131,0.461
155.998,0.481,0.857,2.75E-05,0.154,0.186
144.997,0.606,0.618,4.22E-05,0.143,0.425
125.923,0.893,0.676,0,0.0968,0.804
141.072,0.692,0.831,1.90E-05,0.434,0.0984
155.067,0.771,0.629,0.00555,0.175,0.136
126.032,0.896,0.419,0.000695,0.11,0.202
118.927,0.938,0.587,9.25E-05,0.0606,0.272
195.724,0.533,0.673,0,0.157,0.582
120.009,0.725,0.534,0,0.114,0.0395
130.061,0.852,0.646,0,0.256,0.19
139.964,0.813,0.521,0.00013,0.475,0.684
120.022,0.673,0.823,0,0.051,0.568
120.04,0.903,0.81,6.94E-06,0.213,0.431
182.746,0.673,0.664,0.00151,0.1,0.314
203.934,0.749,0.802,0,0.296,0.47
119.1,0.894,0.618,0,0.558,0.379
133.976,0.761,0.518,3.47E-05,0.107,0.522
198.054,0.942,0.531,0.000106,0.0812,0.74
198.068,0.774,0.554,0,0.132,0.349
163.004,0.78,0.575,0,0.129,0.273
179.754,0.626,0.673,0,0.111,0.315
149.952,0.764,0.774,0,0.113,0.597
139.933,0.832,0.611,0,0.216,0.682
173.972,0.644,0.587,0,0.0759,0.68
183.758,0.631,0.848,0,0.379,0.265
120.749,0.642,0.647,0,0.0649,0.664
162.991,0.791,0.582,0,0.35,0.443
106.984,0.612,0.87,0,0.389,0.26
120.077,0.894,0.511,0,0.14,0.567
113.018,0.88,0.787,0,0.12,0.588
118.009,0.804,0.383,0,0.238,0.455
123.017,0.859,0.6,0,0.353,0.568
124.934,0.728,0.685,0,0.152,0.33
149.881,0.6,0.723,0,0.167,0.463
